X1,Y1,X2,Y2,Fill,Stroke,StrokeWidth,StrokeLineJoin,StrokeMiterLimit
'real(8,3)','real(8,3)','real(8,3)','real(8,3)',char(7),char(7),'real(6,3)',char(5),'real(6,3)'
269.233,302.506,264.649,297.84,,#231F20,0.25,round,10
221.984,384.48,220.4,386.126,,#231F20,0.25,round,10
296.271,316.5,293.184,316.501,,#231F20,0.25,round,10
286.833,299.529,284.779,297.567,,#231F20,0.25,round,10
268.413,284.01,265.261,284.01,,#231F20,0.25,round,10
230.617,266.842,228.91,268.85,,#231F20,0.25,round,10
240.645,244.507,238.359,242.815,,#231F20,0.25,round,10
256.772,231.966,254.282,229.885,,#231F20,0.25,round,10
277.677,210.822,277.677,213.47,,#231F20,0.25,round,10
279.06,181.694,277.77,179.244,,#231F20,0.25,round,10
277.705,148.18,275.068,148.18,,#231F20,0.25,round,10
292.399,135.707,292.399,138.952,,#231F20,0.25,round,10
289.337,120.254,289.337,123.134,,#231F20,0.25,round,10
278.415,106.477,275.259,108.541,,#231F20,0.25,round,10
278.046,72.855,275.465,75.436,,#231F20,0.25,round,10
240.868,65.09,240.898,67.935,,#231F20,0.25,round,10
238.615,82.46,238.615,85.392,,#231F20,0.25,round,10
263.309,82.382,259.659,84.815,,#231F20,0.25,round,10
261.056,112.423,258.946,112.423,,#231F20,0.25,round,10
245.635,119.384,245.704,121.289,,#231F20,0.25,round,10
247.875,139.139,247.875,135.655,,#231F20,0.25,round,10
259.656,184.54,262.585,184.456,,#231F20,0.25,round,10
244.434,211.652,246.519,214.337,,#231F20,0.25,round,10
222.081,236.706,224.509,238.735,,#231F20,0.25,round,10
204.099,243.666,202.279,245.573,,#231F20,0.25,round,10
183.456,252.819,185.843,250.474,,#231F20,0.25,round,10
194.899,270.245,197.754,273.01,,#231F20,0.25,round,10
174.659,292.993,177.737,295.86,,#231F20,0.25,round,10
192.339,304.334,190.066,302.018,,#231F20,0.25,round,10
208.855,283.985,207.595,279.051,,#231F20,0.25,round,10
220.92,301.515,223.457,301.285,,#231F20,0.25,round,10
207.353,322.948,209.416,325.038,,#231F20,0.25,round,10
230.715,326.282,227.289,326.243,,#231F20,0.25,round,10
246.5,316.492,246.533,313.51,,#231F20,0.25,round,10
292.785,358.162,290.67,356.092,,#231F20,0.25,round,10
310.898,359.63,312.928,357.386,,#231F20,0.25,round,10
324.882,377.899,327.948,377.899,,#231F20,0.25,round,10
296.14,373.818,296.215,375.92,,#231F20,0.25,round,10
267.563,363.853,267.563,366.149,,#231F20,0.25,round,10
261.549,342.246,259.168,340.1,,#231F20,0.25,round,10
243.713,336.857,247.485,336.873,,#231F20,0.25,round,10
247.647,372.635,249.262,369.837,,#231F20,0.25,round,10
271.767,388.801,273.312,386.666,,#231F20,0.25,round,10
258.221,408.849,257.969,411.752,,#231F20,0.25,round,10
243.6,381.001,239.381,381.001,,#231F20,0.25,round,10
222.934,377.724,228.017,377.719,,#231F20,0.25,round,10
193.933,359.925,192.512,361.67,,#231F20,0.25,round,10
180.239,336.697,177.116,336.697,,#231F20,0.25,round,10
156.799,310.684,156.82,313.843,,#231F20,0.25,round,10
134.461,310.279,132.801,312.328,,#231F20,0.25,round,10
116.246,292.953,113.61,292.953,,#231F20,0.25,round,10
117.658,275.444,117.658,272.645,,#231F20,0.25,round,10
120.432,256.05,118.663,258.484,,#231F20,0.25,round,10
92.501,257.397,92.501,260.338,,#231F20,0.25,round,10
59.008,255.388,61.705,263.318,,#231F20,0.25,round,10
83.433,276.251,85.494,273.797,,#231F20,0.25,round,10
94.906,288.266,96.395,291.612,,#231F20,0.25,round,10
109.391,315.252,111.579,313.04,,#231F20,0.25,round,10
129.924,332.593,133.828,329.514,,#231F20,0.25,round,10
163.252,361.92,163.268,359.082,,#231F20,0.25,round,10
177.929,372.694,182.43,372.586,,#231F20,0.25,round,10
196.673,387.205,198.607,385.414,,#231F20,0.25,round,10
211.168,399.423,215.046,400.016,,#231F20,0.25,round,10
187.074,409.721,190.226,409.721,,#231F20,0.25,round,10
194.741,432.451,196.229,435.335,,#231F20,0.25,round,10
166.902,445.262,168.159,446.993,,#231F20,0.25,round,10
191.139,453.023,191.139,450.59,,#231F20,0.25,round,10
226.595,462.966,231.641,460.882,,#231F20,0.25,round,10
218.912,485.534,221.751,486.751,,#231F20,0.25,round,10
208.361,511.464,210.751,512.763,,#231F20,0.25,round,10
203.441,547.245,205.47,547.245,,#231F20,0.25,round,10
201.879,580.167,203.502,580.167,,#231F20,0.25,round,10
203.893,610.328,206.196,610.332,,#231F20,0.25,round,10
219.376,590.901,221.81,590.901,,#231F20,0.25,round,10
222.411,557.187,219.182,557.179,,#231F20,0.25,round,10
222.561,527.865,220.545,526.611,,#231F20,0.25,round,10
233.818,497.793,231.547,496.686,,#231F20,0.25,round,10
244.592,466.947,241,467.949,,#231F20,0.25,round,10
259.775,462.176,262.035,460.504,,#231F20,0.25,round,10
263.424,436.368,260.58,436.221,,#231F20,0.25,round,10
280.677,429.126,283,428.103,,#231F20,0.25,round,10
269.3,449.771,272.833,453.756,,#231F20,0.25,round,10
250.626,472.55,252.813,474.111,,#231F20,0.25,round,10
256.821,502.954,256.821,500.091,,#231F20,0.25,round,10
262.183,507.568,265.216,506.218,,#231F20,0.25,round,10
256.558,531.847,258.242,533.363,,#231F20,0.25,round,10
