LabelText,X,Y,Font,FontSize,Fill
varchar(500),"real(8,3)","real(8,3)",varchar(100),"real(6,3)",char(7)
V,707.3154,166.8486,MyriadPro-Regular,24,#F398C0
IV,497.3223,46.6338,MyriadPro-Regular,24,#E9E511
III,255.5249,149.4639,MyriadPro-Regular,24,#CA99C5
II,73.1108,189.0342,MyriadPro-Regular,24,#5A9FD6
I,327.1357,561.6758,MyriadPro-Regular,24,#A197C9
VI,554.7422,571.4287,MyriadPro-Regular,24,#09A24A
46,209.6519,266.2871,MyriadPro-Regular,7,#0D71BA
42,188.9502,108.0439,MyriadPro-Regular,7,#0D71BA
43,135.4131,75.1509,MyriadPro-Regular,7,#0D71BA
44,181.478,73.8447,MyriadPro-Regular,7,#0D71BA
2,282.126,411.4629,MyriadPro-Regular,7,#0D71BA
3,281.5952,459.791,MyriadPro-Regular,7,#0D71BA
4,309.293,473.1064,MyriadPro-Regular,7,#0D71BA
11,419.835,521.374,MyriadPro-Regular,7,#0D71BA
13,360.0591,480.5527,MyriadPro-Regular,7,#0D71BA
23,236.9053,487.2451,MyriadPro-Regular,7,#0D71BA
25,219.5771,400.04,MyriadPro-Regular,7,#0D71BA
26,226.519,316.8633,MyriadPro-Regular,7,#0D71BA
27,153.3101,346.9209,MyriadPro-Regular,7,#0D71BA
28,162.918,392.1182,MyriadPro-Regular,7,#0D71BA
32,108.6152,334.8184,MyriadPro-Regular,7,#0D71BA
33,117.7407,406.2744,MyriadPro-Regular,7,#0D71BA
34,138.5571,446.3652,MyriadPro-Regular,7,#0D71BA
35,58.9648,439.0771,MyriadPro-Regular,7,#0D71BA
35a,66.6377,377.9688,MyriadPro-Regular,7,#0D71BA
36,161.1494,262.3945,MyriadPro-Regular,7,#0D71BA
37,132.6372,288.5649,MyriadPro-Regular,7,#0D71BA
38,58.9648,292.4199,MyriadPro-Regular,7,#0D71BA
39,63.0742,214.6943,MyriadPro-Regular,7,#0D71BA
40,112.0122,185.311,MyriadPro-Regular,7,#0D71BA
41,165.9062,213.395,MyriadPro-Regular,7,#0D71BA
47,259.769,280.6787,MyriadPro-Regular,7,#0D71BA
48,298.4653,268.8179,MyriadPro-Regular,7,#0D71BA
49,268.8623,232.0352,MyriadPro-Regular,7,#0D71BA
60,322.0239,251.2949,MyriadPro-Regular,7,#0D71BA
50,259.3994,207.2471,MyriadPro-Regular,7,#0D71BA
54,301.4751,206.582,MyriadPro-Regular,7,#0D71BA
61,455.9023,268.749,MyriadPro-Regular,7,#0D71BA
64,491.7686,171.4399,MyriadPro-Regular,7,#0D71BA
65,454.6094,152.2632,MyriadPro-Regular,7,#0D71BA
66,467.0137,106.0107,MyriadPro-Regular,7,#0D71BA
67,504.5488,120.5547,MyriadPro-Regular,7,#0D71BA
68,541.9561,77.4946,MyriadPro-Regular,7,#0D71BA
69,561.9512,122.7363,MyriadPro-Regular,7,#0D71BA
71,541.1816,199.5088,MyriadPro-Regular,7,#0D71BA
72,575.0342,327.0469,MyriadPro-Regular,7,#0D71BA
73,564.8496,374.2236,MyriadPro-Regular,7,#0D71BA
74,606.0586,330.0273,MyriadPro-Regular,7,#0D71BA
75,609.3037,245.9902,MyriadPro-Regular,7,#0D71BA
80,645.1299,253.2002,MyriadPro-Regular,7,#0D71BA
81,668.2861,228.9473,MyriadPro-Regular,7,#0D71BA
82,686.0449,267.0029,MyriadPro-Regular,7,#0D71BA
86,735.1055,268.1011,MyriadPro-Regular,7,#0D71BA
87,704.8848,314.041,MyriadPro-Regular,7,#0D71BA
88,663.8828,330.9912,MyriadPro-Regular,7,#0D71BA
89,717.0156,379.1221,MyriadPro-Regular,7,#0D71BA
90,637.7959,465.5908,MyriadPro-Regular,7,#0D71BA
91,659.8721,485.5713,MyriadPro-Regular,7,#0D71BA
92,639.4629,525.3926,MyriadPro-Regular,7,#0D71BA
93,570.6562,427.709,MyriadPro-Regular,7,#0D71BA
95,582.832,489.3203,MyriadPro-Regular,7,#0D71BA
96,574.5957,540.7598,MyriadPro-Regular,7,#0D71BA
97,539.7949,532.6875,MyriadPro-Regular,7,#0D71BA
100,482.3955,501.8438,MyriadPro-Regular,7,#0D71BA
25a,202.4565,367.1104,MyriadPro-Regular,7,#0D71BA
26a’,241.2021,310.9727,MyriadPro-Regular,7,#0D71BA
55,324.8008,195.6489,MyriadPro-Regular,7,#0D71BA
70,553.9512,146.3643,MyriadPro-Regular,7,#0D71BA
26a”,520.1719,315.4072,MyriadPro-Regular,7,#0D71BA
1671,292.1128,418.2256,MyriadPro-Regular,4,#7F151C
1720,417.3379,497.4326,MyriadPro-Regular,4,#7F151C
1770,305.2769,498.1445,MyriadPro-Regular,4,#7F151C
1870,196.1108,343.9941,MyriadPro-Regular,4,#7F151C
1970,79.2852,430.665,MyriadPro-Regular,4,#7F151C
2070,27.7769,356.2686,MyriadPro-Regular,4,#7F151C
2170,146.0122,100.7002,MyriadPro-Regular,4,#7F151C
2270,171.1948,272.8955,MyriadPro-Regular,4,#7F151C
2370,272.168,202.394,MyriadPro-Regular,4,#7F151C
2470,455.9023,237.0625,MyriadPro-Regular,4,#7F151C
2570,539.0166,111.0488,MyriadPro-Regular,4,#7F151C
2670,481.9941,303.1172,MyriadPro-Regular,4,#7F151C
2770,595.2861,157.6084,MyriadPro-Regular,4,#7F151C
2870,747.3984,300.083,MyriadPro-Regular,4,#7F151C
2970,710.876,407.3486,MyriadPro-Regular,4,#7F151C
1820,255.5249,466.3047,MyriadPro-Regular,4,#7F151C
1920,115.042,380.6006,MyriadPro-Regular,4,#7F151C
2020,142.1499,306.3066,MyriadPro-Regular,4,#7F151C
2120,84.7368,221.1162,MyriadPro-Regular,4,#7F151C
2220,190.3184,116.9316,MyriadPro-Regular,4,#7F151C
2320,252.2266,292.8848,MyriadPro-Regular,4,#7F151C
2420,306.603,231.6162,MyriadPro-Regular,4,#7F151C
2520,461.0088,89.3672,MyriadPro-Regular,4,#7F151C
2620,516.6787,177.1289,MyriadPro-Regular,4,#7F151C
2720,577.4121,380.2412,MyriadPro-Regular,4,#7F151C
2820,645.8965,266.2871,MyriadPro-Regular,4,#7F151C
2920,632.6543,320.4326,MyriadPro-Regular,4,#7F151C
3070,608.0918,440.3701,MyriadPro-Regular,4,#7F151C
3170,560.5,524.0234,MyriadPro-Regular,4,#7F151C
3229,464.668,501.1211,MyriadPro-Regular,4,#7F151C
3020,685.4219,513.7197,MyriadPro-Regular,4,#7F151C
3120,563.0195,464.5303,MyriadPro-Regular,4,#7F151C
3220,503.9893,486.6602,MyriadPro-Regular,4,#7F151C
