X1,Y1,X2,Y2,Fill,Stroke,StrokeWidth,StrokeLineJoin,StrokeMiterLimit
"real(8,3)","real(8,3)","real(8,3)","real(8,3)",char(7),char(7),"real(6,3)",char(5),"real(6,3)"
324.318,288.548,322.115,286.345,,#211E1F,0.25,round,10
372.464,245.351,370.459,247.742,,#211E1F,0.25,round,10
281.956,357.644,281.956,354.526,,#211E1F,0.25,round,10
356.814,302.53,354.163,300.883,,#211E1F,0.25,round,10
269.812,376.03,270.778,378.998,,#211E1F,0.25,round,10
248.27,374.929,250.474,377.132,,#211E1F,0.25,round,10
229.515,374.546,228.189,371.726,,#211E1F,0.25,round,10
221.022,403.263,223.226,405.465,,#211E1F,0.25,round,10
205.292,398.825,203.083,396.62,,#211E1F,0.25,round,10
199.213,433.596,197.773,437.812,,#211E1F,0.25,round,10
218.267,457.707,219.549,454.899,,#211E1F,0.25,round,10
245.757,444.449,244.198,441.747,,#211E1F,0.25,round,10
279.989,457.079,279.989,460.198,,#211E1F,0.25,round,10
283.812,443.401,283.812,440.282,,#211E1F,0.25,round,10
250.749,462.131,253.026,464.263,,#211E1F,0.25,round,10
223.61,489.022,226.115,490.878,,#211E1F,0.25,round,10
197.856,570.42,194.738,570.42,,#211E1F,0.25,round,10
212.817,598.375,215.936,598.375,,#211E1F,0.25,round,10
241.377,603.114,241.377,599.997,,#211E1F,0.25,round,10
247.931,626.348,250.161,628.525,,#211E1F,0.25,round,10
220.783,627.996,223.858,628.494,,#211E1F,0.25,round,10
185.542,622.45,185.542,625.569,,#211E1F,0.25,round,10
195.318,605.935,193.836,603.189,,#211E1F,0.25,round,10
178.39,559.229,181.742,559.108,,#211E1F,0.25,round,10
150.417,563.291,148.208,561.082,,#211E1F,0.25,round,10
151.428,585.253,153.995,587.021,,#211E1F,0.25,round,10
167.747,533.39,165.321,533.332,,#211E1F,0.25,round,10
193.212,518.818,190.176,521.043,,#211E1F,0.25,round,10
194.541,505.403,194.541,502.286,,#211E1F,0.25,round,10
162.135,512.109,159.444,510.233,,#211E1F,0.25,round,10
177.12,496.807,179.027,497.867,,#211E1F,0.25,round,10
158.047,487.025,156.499,484.318,,#211E1F,0.25,round,10
188.782,461.615,187.233,457.968,,#211E1F,0.25,round,10
180.853,472.715,179.63,475.584,,#211E1F,0.25,round,10
175.295,424.258,175.295,427.375,,#211E1F,0.25,round,10
171.48,410.243,171.48,407.126,,#211E1F,0.25,round,10
140.53,423.785,139.267,426.639,,#211E1F,0.25,round,10
187.037,396.395,189.063,398.025,,#211E1F,0.25,round,10
151.142,393.808,151.09,396.662,,#211E1F,0.25,round,10
177.178,373.523,177.178,370.924,,#211E1F,0.25,round,10
186.65,370.228,185.829,371.221,,#211E1F,0.25,round,10
185.564,349.359,187.769,347.156,,#211E1F,0.25,round,10
132.153,318.288,129.944,320.497,,#211E1F,0.25,round,10
138.073,302.004,140.276,299.8,,#211E1F,0.25,round,10
168.359,322.614,170.562,320.411,,#211E1F,0.25,round,10
207.392,349.706,206.477,347.63,,#211E1F,0.25,round,10
223.304,352.343,226.422,352.343,,#211E1F,0.25,round,10
243.78,337.859,241.801,337.775,,#211E1F,0.25,round,10
283.891,613.602,280.773,613.602,,#211E1F,0.25,round,10
219.303,566.293,216.185,566.293,,#211E1F,0.25,round,10
220.862,526.729,217.744,526.729,,#211E1F,0.25,round,10
198.885,650.875,195.767,650.875,,#211E1F,0.25,round,10
156.07,612.875,152.953,612.875,,#211E1F,0.25,round,10
218.968,428.339,215.851,428.339,,#211E1F,0.25,round,10
234.123,316.409,231.005,316.409,,#211E1F,0.25,round,10
206.609,315.47,203.491,315.47,,#211E1F,0.25,round,10
158.89,343.473,156.686,345.677,,#211E1F,0.25,round,10
211.064,382.083,211.482,379.602,,#211E1F,0.25,round,10
199.111,531.72,201.319,530.463,,#211E1F,0.25,round,10
266.552,308.693,265.492,311.624,,#211E1F,0.25,round,10
241.457,275.072,241.441,277.655,,#211E1F,0.25,round,10
211.881,247.375,210.062,243.737,,#211E1F,0.25,round,10
208.536,261.38,208.536,264.499,,#211E1F,0.25,round,10
177.401,248.266,175.063,244.888,,#211E1F,0.25,round,10
170.535,261.725,170.535,264.842,,#211E1F,0.25,round,10
102.231,254.36,100.336,254.294,,#211E1F,0.25,round,10
139.483,243.219,139.483,240.102,,#211E1F,0.25,round,10
233.624,234.758,236.743,234.758,,#211E1F,0.25,round,10
219.85,218.415,216.732,218.415,,#211E1F,0.25,round,10
233.543,197.14,236.661,197.14,,#211E1F,0.25,round,10
264.785,225.062,267.903,225.062,,#211E1F,0.25,round,10
219.573,181.291,216.455,181.291,,#211E1F,0.25,round,10
289.732,216.758,286.615,216.758,,#211E1F,0.25,round,10
190.066,172.925,190.066,176.042,,#211E1F,0.25,round,10
190.028,157.581,190.028,154.462,,#211E1F,0.25,round,10
146.611,172.925,146.611,176.042,,#211E1F,0.25,round,10
153.773,155.058,151.097,153.458,,#211E1F,0.25,round,10
228.876,152.057,228.764,148.889,,#211E1F,0.25,round,10
250.98,172.139,252.243,174.992,,#211E1F,0.25,round,10
248.924,260.544,250.442,259.578,,#211E1F,0.25,round,10
283.329,258.915,285.755,257.013,,#211E1F,0.25,round,10
270.242,255.643,267.123,255.643,,#211E1F,0.25,round,10
296.077,291.833,299.766,290.955,,#211E1F,0.25,round,10
352.512,260.067,350.309,257.863,,#211E1F,0.25,round,10
339.359,308.18,341.21,308.273,,#211E1F,0.25,round,10
321.191,315.807,318.354,315.794,,#211E1F,0.25,round,10
287.432,309.525,288.325,312.508,,#211E1F,0.25,round,10
294.343,337.865,294.343,340.984,,#211E1F,0.25,round,10
301.909,316.894,301.924,314.664,,#211E1F,0.25,round,10
333.838,333.758,335.788,334.824,,#211E1F,0.25,round,10
136.021,267.92,136.021,271.038,,#211E1F,0.25,round,10
273,182.791,273,185.908,,#211E1F,0.25,round,10
306.742,382.48,303.625,382.491,,#211E1F,0.25,round,10
306.715,426.818,303.597,426.818,,#211E1F,0.25,round,10
