LabelText,X,Y,Font,FontSize,Fill
varchar(500),'real(8,3)','real(8,3)',varchar(100),'real(6,3)',char(7)
0,364.4961,333.9502,MyriadPro-Regular,24,#FCC595
I,339.1689,587.5713,MyriadPro-Regular,24,#A197C9
II,142.1123,422.7725,MyriadPro-Regular,24,#5A9FD6
III,197.5098,169.8154,MyriadPro-Regular,24,#CA99C5
IV,335.0361,148.6436,MyriadPro-Regular,24,#E8E515
V,516.7393,316.2783,MyriadPro-Regular,24,#F298C0
VI,517.3604,441.8916,MyriadPro-Regular,24,#08A24A
1,404.5225,482.5713,MyriadPro-Regular,7,#0773BA
10,523.9072,571.7588,MyriadPro-Regular,7,#0773BA
100,435.9287,431.3662,MyriadPro-Regular,7,#0773BA
101,408.4775,524.7061,MyriadPro-Regular,7,#0773BA
11,525.3174,626.6631,MyriadPro-Regular,7,#0773BA
12,442.9121,639.6748,MyriadPro-Regular,7,#0773BA
13,439.3975,584.6396,MyriadPro-Regular,7,#0773BA
14,408.8369,584.9854,MyriadPro-Regular,7,#0773BA
15,309.2256,647.5537,MyriadPro-Regular,7,#0773BA
16,396.3096,640.0986,MyriadPro-Regular,7,#0773BA
18,446.6748,688.8896,MyriadPro-Regular,7,#0773BA
19,466.2568,646.0576,MyriadPro-Regular,7,#0773BA
19a,508.6162,677.2686,MyriadPro-Regular,7,#0773BA
2,389.1982,423.0713,MyriadPro-Regular,7,#0773BA
20,497.0615,700.3721,MyriadPro-Regular,7,#0773BA
21,358.5869,612.9287,MyriadPro-Regular,7,#0773BA
22,365.4736,585.8096,MyriadPro-Regular,7,#0773BA
23,347.6191,561.5771,MyriadPro-Regular,7,#0773BA
24,316.4717,527.8857,MyriadPro-Regular,7,#0773BA
25,350.2539,430.7158,MyriadPro-Regular,7,#0773BA
25a,341.4404,413.8213,MyriadPro-Regular,7,#0773BA
26,313.083,398.1787,MyriadPro-Regular,7,#0773BA
26a,333.7393,354.6436,MyriadPro-Regular,7,#0773BA
27,329.4922,448.9736,MyriadPro-Regular,7,#0773BA
28,340.3262,455.9775,MyriadPro-Regular,7,#0773BA
29,315.3545,509.4443,MyriadPro-Regular,7,#0773BA
3,397.2773,534.167,MyriadPro-Regular,7,#0773BA
30,253.6353,648.4385,MyriadPro-Regular,7,#0773BA
31,288.8965,490.8525,MyriadPro-Regular,7,#0773BA
32,282.0605,454.8604,MyriadPro-Regular,7,#0773BA
33,280.5464,511.8525,MyriadPro-Regular,7,#0773BA
34,296.8438,530.3252,MyriadPro-Regular,7,#0773BA
35,251.6704,564.3369,MyriadPro-Regular,7,#0773BA
35a,243.9424,508.8525,MyriadPro-Regular,7,#0773BA
36,278.9663,412.6963,MyriadPro-Regular,7,#0773BA
37,241.5938,444.0342,MyriadPro-Regular,7,#0773BA
38,194.4414,525.4111,MyriadPro-Regular,7,#0773BA
39,155.3936,456.165,MyriadPro-Regular,7,#0773BA
4,418.1729,549.1572,MyriadPro-Regular,7,#0773BA
40,179.9604,415.5537,MyriadPro-Regular,7,#0773BA
41,199.0532,362.5459,MyriadPro-Regular,7,#0773BA
42,99.0605,317.0674,MyriadPro-Regular,7,#0773BA
43,52.7188,254.6416,MyriadPro-Regular,7,#0773BA
43a,95.377,247.9053,MyriadPro-Regular,7,#0773BA
44,126.5903,254.6416,MyriadPro-Regular,7,#0773BA
45,217.6494,363.8525,MyriadPro-Regular,7,#0773BA
46,235.7383,339.5654,MyriadPro-Regular,7,#0773BA
47,289.4321,365.6299,MyriadPro-Regular,7,#0773BA
48,278.5635,326.1533,MyriadPro-Regular,7,#0773BA
