X1,Y1,X2,Y2,Fill,Stroke,StrokeWidth,StrokeLineJoin,StrokeMiterLimit
'real(8,3)','real(8,3)','real(8,3)','real(8,3)',char(7),char(7),'real(6,3)',char(5),'real(6,3)'
351.256,377.973,353.671,377.973,,#1A1718,0.25,round,10
351.509,405.789,353.925,405.789,,#1A1718,0.25,round,10
376.173,411.627,376.214,414.045,,#1A1718,0.25,round,10
394.051,391.734,395.739,392.654,,#1A1718,0.25,round,10
385.509,396.645,385.509,399.061,,#1A1718,0.25,round,10
381.899,375.848,384.274,375.402,,#1A1718,0.25,round,10
382.847,354.299,384.198,352.295,,#1A1718,0.25,round,10
392.493,328.469,392.485,326.053,,#1A1718,0.25,round,10
399.232,352.336,401.385,353.434,,#1A1718,0.25,round,10
403.877,379.232,406.254,379.668,,#1A1718,0.25,round,10
420.738,371.264,422.219,373.174,,#1A1718,0.25,round,10
433.047,372.418,435.279,373.342,,#1A1718,0.25,round,10
448.352,369.404,450.584,370.328,,#1A1718,0.25,round,10
446.078,385.336,446.832,387.633,,#1A1718,0.25,round,10
465.104,364.947,466.783,366.686,,#1A1718,0.25,round,10
472.84,380.67,470.918,378.705,,#1A1718,0.25,round,10
468.432,417.867,468.133,420.602,,#1A1718,0.25,round,10
497.242,422.723,495.818,425.072,,#1A1718,0.25,round,10
474.607,436.623,472.953,438.818,,#1A1718,0.25,round,10
458.486,436.816,456.441,435.752,,#1A1718,0.25,round,10
438.775,460.43,436.533,459.891,,#1A1718,0.25,round,10
408.578,447.611,406.354,446.998,,#1A1718,0.25,round,10
415.215,424.154,412.99,423.543,,#1A1718,0.25,round,10
429.061,439.217,426.836,438.604,,#1A1718,0.25,round,10
404.125,455.293,402.301,453.881,,#1A1718,0.25,round,10
323.748,518.572,320.999,518.562,,#1A1718,0.25,round,10
325.314,489.674,322.564,489.664,,#1A1718,0.25,round,10
338.165,495.467,335.416,495.457,,#1A1718,0.25,round,10
338.218,524.408,335.469,524.398,,#1A1718,0.25,round,10
403.789,470.42,405.162,468.566,,#1A1718,0.25,round,10
455.354,396.953,452.047,396.75,,#1A1718,0.25,round,10
425.852,486.016,425.875,483.709,,#1A1718,0.25,round,10
457.006,486.479,457.029,484.172,,#1A1718,0.25,round,10
476.475,479.02,474.25,478.406,,#1A1718,0.25,round,10
489.369,465.783,491.676,465.785,,#1A1718,0.25,round,10
499.916,491.352,502.223,491.354,,#1A1718,0.25,round,10
