LabelText,X,Y,Font,FontSize,Fill
varchar(500),'real(8,3)','real(8,3)',varchar(100),'real(6,3)',char(7)
0,438.2051,279.2246,MyriadPro-Regular,24,#FAB884
I,384.2739,529.8086,MyriadPro-Regular,24,#9082BD
II,165.207,206.0352,MyriadPro-Regular,24,#4A8CCC
III,386.3511,76.5229,MyriadPro-Regular,24,#BE83B8
IV,576.9492,67.1479,MyriadPro-Regular,24,#E4E412
V,717.501,214.4937,MyriadPro-Regular,24,#EE81B3
VI,635.4883,438.0605,MyriadPro-Regular,24,#16953A
(25a),305.8794,328.4688,MyriadPro-Regular,7,#115CAA
10,464.8535,393.1738,MyriadPro-Regular,7,#115CAA
100,552.4941,371.7227,MyriadPro-Regular,7,#115CAA
101,541.0371,415.6855,MyriadPro-Regular,7,#115CAA
11,482.1426,414.6465,MyriadPro-Regular,7,#115CAA
12,429.0586,469.8926,MyriadPro-Regular,7,#115CAA
13,428.2266,429.542,MyriadPro-Regular,7,#115CAA
14,387.0522,461.9531,MyriadPro-Regular,7,#115CAA
15,311.5947,505.5303,MyriadPro-Regular,7,#115CAA
16,400.0225,494.7939,MyriadPro-Regular,7,#115CAA
17,428.2266,504.8525,MyriadPro-Regular,7,#115CAA
18,453.7012,505.5312,MyriadPro-Regular,7,#115CAA
19,490.3516,474.7139,MyriadPro-Regular,7,#115CAA
19a,498.959,487.6816,MyriadPro-Regular,7,#115CAA
2,354.7432,373.0195,MyriadPro-Regular,7,#115CAA
20,494.5742,511.4102,MyriadPro-Regular,7,#115CAA
21,373.8984,499.1494,MyriadPro-Regular,7,#115CAA
22,357.1084,461.9531,MyriadPro-Regular,7,#115CAA
23,318.1479,432.3594,MyriadPro-Regular,7,#115CAA
24,317.8955,395.1582,MyriadPro-Regular,7,#115CAA
25,314.2363,380.0645,MyriadPro-Regular,7,#115CAA
25es7,271.3657,516.4307,MyriadPro-Regular,7,#115CAA
25hs,297.9814,457.5234,MyriadPro-Regular,7,#115CAA
25hs1,245.5713,418.2217,MyriadPro-Regular,7,#115CAA
25hs2,208.5522,415.4268,MyriadPro-Regular,7,#115CAA
26,304.0566,299.8193,MyriadPro-Regular,7,#115CAA
26a1,316.002,282.3638,MyriadPro-Regular,7,#115CAA
26a2,549.6152,261.1924,MyriadPro-Regular,7,#115CAA
27,276.1284,318.5264,MyriadPro-Regular,7,#115CAA
28,287.3477,337.2275,MyriadPro-Regular,7,#115CAA
29,276.228,372.1592,MyriadPro-Regular,7,#115CAA
3,356.2988,402.7793,MyriadPro-Regular,7,#115CAA
30,196.7759,483.1924,MyriadPro-Regular,7,#115CAA
31,161.3516,434.498,MyriadPro-Regular,7,#115CAA
32,246.8647,317.7676,MyriadPro-Regular,7,#115CAA
33,208.7427,351.3232,MyriadPro-Regular,7,#115CAA
34,246.187,370.5283,MyriadPro-Regular,7,#115CAA
35,192.439,378.3994,MyriadPro-Regular,7,#115CAA
35a,191.0386,344.6787,MyriadPro-Regular,7,#115CAA
