X1,Y1,X2,Y2,Fill,Stroke,StrokeWidth,StrokeLineJoin,StrokeMiterLimit
"real(8,3)","real(8,3)","real(8,3)","real(8,3)",char(7),char(7),"real(6,3)",char(5),"real(6,3)"
372.661,468.004,369.736,468.104,,#211E1F,0.25,round,10
452.201,577.783,449.276,577.883,,#211E1F,0.25,round,10
382.241,517.396,381.98,514.48,,#211E1F,0.25,round,10
348.227,487.184,345.758,489.372,,#211E1F,0.25,round,10
302.266,399.389,299.88,397.693,,#211E1F,0.25,round,10
258.625,470.227,255.701,470.326,,#211E1F,0.25,round,10
244.602,503.835,240.561,503.11,,#211E1F,0.25,round,10
257.469,406.726,255.243,408.625,,#211E1F,0.25,round,10
182.434,509.679,180.93,512.189,,#211E1F,0.25,round,10
171.444,424.214,170.362,421.494,,#211E1F,0.25,round,10
63.95,253.395,64.018,250.469,,#211E1F,0.25,round,10
88.711,272.61,86.704,274.741,,#211E1F,0.25,round,10
243.333,385.751,242.479,382.952,,#211E1F,0.25,round,10
271.308,334.584,270.742,331.713,,#211E1F,0.25,round,10
203.488,259.461,201.046,257.849,,#211E1F,0.25,round,10
231.085,256.638,228.295,255.754,,#211E1F,0.25,round,10
313.59,280.473,310.664,280.572,,#211E1F,0.25,round,10
314.654,190.647,312.436,192.556,,#211E1F,0.25,round,10
366.229,190.847,362.014,209.146,,#211E1F,0.25,round,10
343.799,266.728,341.717,264.671,,#211E1F,0.25,round,10
298.454,320.487,295.708,319.476,,#211E1F,0.25,round,10
382.001,304.623,379.906,302.58,,#211E1F,0.25,round,10
381.865,123.826,379.555,122.029,,#211E1F,0.25,round,10
422.204,189.291,422.651,197.779,,#211E1F,0.25,round,10
496.442,217.698,496.362,214.773,,#211E1F,0.25,round,10
404.312,220.05,406.161,232.07,,#211E1F,0.25,round,10
483.896,263.458,483.816,260.533,,#211E1F,0.25,round,10
522.751,337.068,521.365,334.491,,#211E1F,0.25,round,10
433.705,316.59,434.268,313.718,,#211E1F,0.25,round,10
432.854,351.922,435.119,350.069,,#211E1F,0.25,round,10
455.738,383.786,452.812,383.716,,#211E1F,0.25,round,10
393.184,401.35,393.104,398.425,,#211E1F,0.25,round,10
379.868,383.613,380.934,380.888,,#211E1F,0.25,round,10
432.385,771.869,599.218,771.869,,#221F1F,1,round,10
