LabelText,X,Y,Font,FontSize,Fill
varchar(500),"real(8,3)","real(8,3)",varchar(100),"real(6,3)",char(7)
1,279.9219,382.5767,MyriadPro-Regular,7,#1173BB
2,315.5898,368.7759,MyriadPro-Regular,7,#1173BB
3,249.1582,344.2432,MyriadPro-Regular,7,#1173BB
19,264.8057,321.3149,MyriadPro-Regular,7,#1173BB
27,332.5088,331.061,MyriadPro-Regular,7,#1173BB
28,333.458,375.165,MyriadPro-Regular,7,#1173BB
1,277.291,397.3984,MyriadPro-Regular,4,#80141F
10,275.2891,376.9561,MyriadPro-Regular,4,#80141F
20,292.291,372.3149,MyriadPro-Regular,4,#80141F
30,261.291,373.3154,MyriadPro-Regular,4,#80141F
40,245.1611,351.2798,MyriadPro-Regular,4,#80141F
50,267.1621,332.2783,MyriadPro-Regular,4,#80141F
60,274.4541,291.3657,MyriadPro-Regular,4,#80141F
70,293.0645,329.9419,MyriadPro-Regular,4,#80141F
80,322.9531,330.9438,MyriadPro-Regular,4,#80141F
90,317.96,356.4458,MyriadPro-Regular,4,#80141F
100,302.957,354.4463,MyriadPro-Regular,4,#80141F
110,320.959,377.3911,MyriadPro-Regular,4,#80141F
120,363.375,387.7192,MyriadPro-Regular,4,#80141F
130,317.96,400.3867,MyriadPro-Regular,4,#80141F
central core of small subunit ribosomal RNA,375.4854,748.2598,MyriadPro-Regular,12.0001,#231F20
Thermus thermophilus,376.0596,730.9268,MyriadPro-Regular,18.0003,#231F20
