LabelText,X,Y,Font,FontSize,Fill
varchar(500),"real(8,3)","real(8,3)",varchar(100),"real(6,3)",char(7)
V,639.3662,123.7695,MyriadPro-Regular,15,#F398C0
IV,406.3467,107.458,MyriadPro-Regular,15,#E9E511
III,197.3589,151.585,MyriadPro-Regular,15,#CA99C5
II,23.168,251.6494,MyriadPro-Regular,15,#5A9FD6
I,198.4883,564.8867,MyriadPro-Regular,15,#A197C9
VI,508.2422,551.0527,MyriadPro-Regular,15,#09A24A
46,183.1597,280.2285,MyriadPro-Regular,7,#0D71BA
42,31.0371,109.6582,MyriadPro-Regular,7,#0D71BA
43,20.4146,94.084,MyriadPro-Regular,7,#0D71BA
44,60.8281,94.3701,MyriadPro-Regular,7,#0D71BA
2,241.6348,404.1094,MyriadPro-Regular,7,#0D71BA
3,246.519,427.3604,MyriadPro-Regular,7,#0D71BA
4,269.7236,464.666,MyriadPro-Regular,7,#0D71BA
11,346.2319,547.2588,MyriadPro-Regular,7,#0D71BA
13,239.1636,550.1426,MyriadPro-Regular,7,#0D71BA
23,220.3701,462.1895,MyriadPro-Regular,7,#0D71BA
25,216.4619,403.3955,MyriadPro-Regular,7,#0D71BA
26,185.7725,329.0371,MyriadPro-Regular,7,#0D71BA
27,168.1885,367.0156,MyriadPro-Regular,7,#0D71BA
28,192.8984,379.2344,MyriadPro-Regular,7,#0D71BA
32,142.5298,359.8037,MyriadPro-Regular,7,#0D71BA
33,136.1738,405.918,MyriadPro-Regular,7,#0D71BA
34,142.0542,415.2354,MyriadPro-Regular,7,#0D71BA
35,119.9326,450.8096,MyriadPro-Regular,7,#0D71BA
35a,100.0234,371.5557,MyriadPro-Regular,7,#0D71BA
36,146.9185,316.665,MyriadPro-Regular,7,#0D71BA
37,131.6343,336.7383,MyriadPro-Regular,7,#0D71BA
38,89.0776,332.9932,MyriadPro-Regular,7,#0D71BA
39,53.71,314.8623,MyriadPro-Regular,7,#0D71BA
40,87.7832,279.085,MyriadPro-Regular,7,#0D71BA
41,109.3267,277.4756,MyriadPro-Regular,7,#0D71BA
47,203.1987,305.043,MyriadPro-Regular,7,#0D71BA
48,240.313,299.2012,MyriadPro-Regular,7,#0D71BA
49,226.1367,279.4824,MyriadPro-Regular,7,#0D71BA
60,261.0596,285.6357,MyriadPro-Regular,7,#0D71BA
