X1,Y1,X2,Y2,Fill,Stroke,StrokeWidth,StrokeLineJoin,StrokeMiterLimit
"real(8,3)","real(8,3)","real(8,3)","real(8,3)",char(7),char(7),"real(6,3)",char(5),"real(6,3)"
62.621,465.298,63.054,462.915,,#221F1F,0.25,round,10
77.519,482.912,78.494,480.695,,#221F1F,0.25,round,10
40.793,447.239,42.142,445.228,,#221F1F,0.25,round,10
33.747,424.629,34.181,422.246,,#221F1F,0.25,round,10
55.382,440.332,57.226,438.762,,#221F1F,0.25,round,10
74.066,457.555,75.414,455.543,,#221F1F,0.25,round,10
96.466,460.946,95.503,458.725,,#221F1F,0.25,round,10
117.139,451.098,116.176,448.876,,#221F1F,0.25,round,10
137.214,460.081,136.251,457.859,,#221F1F,0.25,round,10
114.854,471.863,113.891,469.642,,#221F1F,0.25,round,10
93.359,477.95,90.938,478.028,,#221F1F,0.25,round,10
95.878,505.205,93.458,505.283,,#221F1F,0.25,round,10
116.985,80,116.93,77.573,,#221F1F,0.25,round,10
306.657,545.133,304.894,543.473,,#221F1F,0.25,round,10
116.985,80,116.93,77.573,,#221F1F,0.25,round,10
474.407,56.654,472.408,55.278,,#221F1F,0.25,round,10
462.811,470.957,460.389,470.984,,#221F1F,0.25,round,10
88.43,80.214,88.375,77.787,,#221F1F,0.25,round,10
54.848,80.214,54.793,77.787,,#221F1F,0.25,round,10
31.909,80.205,31.854,77.778,,#221F1F,0.25,round,10
30.469,98.443,28.047,98.47,,#221F1F,0.25,round,10
29.785,122.459,27.608,123.521,,#221F1F,0.25,round,10
29.274,145.214,27.413,143.664,,#221F1F,0.25,round,10
16.684,163.161,14.412,163.999,,#221F1F,0.25,round,10
30.485,196.34,28.063,196.368,,#221F1F,0.25,round,10
29.325,230.424,27.362,229.004,,#221F1F,0.25,round,10
16.742,208.292,14.32,208.32,,#221F1F,0.25,round,10
16.984,187.52,15.123,185.97,,#221F1F,0.25,round,10
16.516,135.296,14.094,135.324,,#221F1F,0.25,round,10
16.516,104.144,14.094,104.171,,#221F1F,0.25,round,10
