LabelText,X,Y,Font,FontSize,Fill
varchar(500),"real(8,3)","real(8,3)",varchar(100),"real(6,3)",char(7)
5S,44.52,490.5352,MyriadPro-Regular,21,#8EC642
VI,482.2334,475.709,MyriadPro-Regular,21,#0EA44A
V,560.4551,182.5073,MyriadPro-Regular,21,#F29AC1
IV,345.6699,123.21,MyriadPro-Regular,21,#E9E617
III,144.979,211.7573,MyriadPro-Regular,21,#CC9BC6
II,130.8789,575.8828,MyriadPro-Regular,21,#5BA0D7
0,349.5674,340.9458,MyriadPro-Regular,21,#FDC696
I,420.7256,686.957,MyriadPro-Regular,21,#A097CA
5.8S,536.4307,536.8125,MyriadPro-Regular,21,#B37744
46,233.1221,387.6387,MyriadPro-Regular,5.5,#0D72B9
42,65.0991,394.7852,MyriadPro-Regular,5.5,#0D72B9
43,17.3359,334.0078,MyriadPro-Regular,5.5,#0D72B9
44,68.9521,333.875,MyriadPro-Regular,5.5,#0D72B9
2,409.4414,454.2832,MyriadPro-Regular,5.5,#0D72B9
4,447.7861,558.9834,MyriadPro-Regular,5.5,#0D72B9
5,492.8896,546.082,MyriadPro-Regular,5.5,#0D72B9
6,463.9717,552.1465,MyriadPro-Regular,5.5,#0D72B9
7,511.7285,535.9346,MyriadPro-Regular,5.5,#0D72B9
8,515.085,553.2021,MyriadPro-Regular,5.5,#0D72B9
9,524.2793,560.1396,MyriadPro-Regular,5.5,#0D72B9
10,545.5977,596.2412,MyriadPro-Regular,5.5,#0D72B9
11,548.0176,623.5459,MyriadPro-Regular,5.5,#0D72B9
13,473.9609,596.6807,MyriadPro-Regular,5.5,#0D72B9
14,436.8633,612.6094,MyriadPro-Regular,5.5,#0D72B9
15,560.7363,662.7568,MyriadPro-Regular,5.5,#0D72B9
16,435.959,650.5078,MyriadPro-Regular,5.5,#0D72B9
18ES43,463.6094,711.0215,MyriadPro-Regular,5.5,#0D72B9
19,521.541,686.957,MyriadPro-Regular,5.5,#0D72B9
20,523.333,734.1719,MyriadPro-Regular,5.5,#0D72B9
21,409.9355,643.8486,MyriadPro-Regular,5.5,#0D72B9
22,412.0586,603.9883,MyriadPro-Regular,5.5,#0D72B9
23,387.2344,557.752,MyriadPro-Regular,5.5,#0D72B9
24,389.9844,507.9121,MyriadPro-Regular,5.5,#0D72B9
25,339.5059,396.1875,MyriadPro-Regular,5.5,#0D72B9
26,299.5518,396.1895,MyriadPro-Regular,5.5,#0D72B9
27,291.875,636.9648,MyriadPro-Regular,5.5,#0D72B9
28,316,662.0117,MyriadPro-Regular,5.5,#0D72B9
29,311.6953,696.4434,MyriadPro-Regular,5.5,#0D72B9
32,236.7861,454.5996,MyriadPro-Regular,5.5,#0D72B9
33,229.1738,508.4551,MyriadPro-Regular,5.5,#0D72B9
34,226.1909,567.4277,MyriadPro-Regular,5.5,#0D72B9
35,205.0059,542.8486,MyriadPro-Regular,5.5,#0D72B9
35a,213.2412,496.6582,MyriadPro-Regular,5.5,#0D72B9
36,233.1548,406.9277,MyriadPro-Regular,5.5,#0D72B9
37,215.4561,478.6611,MyriadPro-Regular,5.5,#0D72B9
38a,156.542,594.6455,MyriadPro-Regular,5.5,#0D72B9
39,149.4878,436.3564,MyriadPro-Regular,5.5,#0D72B9
40,154.9409,409.1904,MyriadPro-Regular,5.5,#0D72B9
41,148.3521,370.8389,MyriadPro-Regular,5.5,#0D72B9
45,212.5718,392.4014,MyriadPro-Regular,5.5,#0D72B9
47,272.6938,361.7012,MyriadPro-Regular,5.5,#0D72B9
48,273.937,328.959,MyriadPro-Regular,5.5,#0D72B9
49,228.0527,321.0835,MyriadPro-Regular,5.5,#0D72B9
60,272.9341,301.3105,MyriadPro-Regular,5.5,#0D72B9
51,215.1748,272.0977,MyriadPro-Regular,5.5,#0D72B9
50,189.4448,313.7676,MyriadPro-Regular,5.5,#0D72B9
52,177.0859,314.3311,MyriadPro-Regular,5.5,#0D72B9
53,161.2583,247.25,MyriadPro-Regular,5.5,#0D72B9
54,215.832,262.0352,MyriadPro-Regular,5.5,#0D72B9
56,232.127,164.7109,MyriadPro-Regular,5.5,#0D72B9
57,182.3882,183.8369,MyriadPro-Regular,5.5,#0D72B9
58,160.9717,125.8418,MyriadPro-Regular,5.5,#0D72B9
59,222.1821,124.7876,MyriadPro-Regular,5.5,#0D72B9
61,294.1807,308.9873,MyriadPro-Regular,5.5,#0D72B9
62,263.314,286.8486,MyriadPro-Regular,5.5,#0D72B9
63,270.0659,238.6611,MyriadPro-Regular,5.5,#0D72B9
64,330.7139,280.2505,MyriadPro-Regular,5.5,#0D72B9
65,301.4458,234.73,MyriadPro-Regular,5.5,#0D72B9
66,331.2012,195.0645,MyriadPro-Regular,5.5,#0D72B9
67,333.5586,232.9805,MyriadPro-Regular,5.5,#0D72B9
68,363.8223,205.9434,MyriadPro-Regular,5.5,#0D72B9
69,382.2344,220.8281,MyriadPro-Regular,5.5,#0D72B9
71,339.5039,304.7109,MyriadPro-Regular,5.5,#0D72B9
72,338.0781,360.4131,MyriadPro-Regular,5.5,#0D72B9
73,401.085,356.0439,MyriadPro-Regular,5.5,#0D72B9
74,434.1357,265.6191,MyriadPro-Regular,5.5,#0D72B9
75,434.1357,203.8457,MyriadPro-Regular,5.5,#0D72B9
76,434.5137,163.1611,MyriadPro-Regular,5.5,#0D72B9
77,460.1748,118.7168,MyriadPro-Regular,5.5,#0D72B9
78ES30,452.4678,77.6338,MyriadPro-Regular,5.5,#0D72B9
79,493.1094,179.6514,MyriadPro-Regular,5.5,#0D72B9
80,466.666,206.6953,MyriadPro-Regular,5.5,#0D72B9
81,486.1211,197.3584,MyriadPro-Regular,5.5,#0D72B9
82,500.8379,235.4736,MyriadPro-Regular,5.5,#0D72B9
83,511.3965,215.1846,MyriadPro-Regular,5.5,#0D72B9
84,512.1563,174.9346,MyriadPro-Regular,5.5,#0D72B9
85,551.9453,193.5039,MyriadPro-Regular,5.5,#0D72B9
86,551.9121,248.5957,MyriadPro-Regular,5.5,#0D72B9
87,525.4102,264.6904,MyriadPro-Regular,5.5,#0D72B9
88,476.3369,260.623,MyriadPro-Regular,5.5,#0D72B9
89,508.3418,275.1396,MyriadPro-Regular,5.5,#0D72B9
90,500.4082,337.0303,MyriadPro-Regular,5.5,#0D72B9
91,537.0586,348.0879,MyriadPro-Regular,5.5,#0D72B9
92,502.417,379.4492,MyriadPro-Regular,5.5,#0D72B9
93,438.8105,365.3545,MyriadPro-Regular,5.5,#0D72B9
94,448.5381,386.1162,MyriadPro-Regular,5.5,#0D72B9
95,466.2617,379.8965,MyriadPro-Regular,5.5,#0D72B9
96,552.0127,388.2285,MyriadPro-Regular,5.5,#0D72B9
97,495.9473,449.2773,MyriadPro-Regular,5.5,#0D72B9
98ES39,541.748,417.2637,MyriadPro-Regular,5.5,#0D72B9
99,453.2539,439.1738,MyriadPro-Regular,5.5,#0D72B9
100,437.7227,420.7773,MyriadPro-Regular,5.5,#0D72B9
101,468.6875,483.0205,MyriadPro-Regular,5.5,#0D72B9
25a,311.5127,409.3555,MyriadPro-Regular,5.5,#0D72B9
55,246.4658,228.6772,MyriadPro-Regular,5.5,#0D72B9
70,338.9648,269.7285,MyriadPro-Regular,5.5,#0D72B9
49a,253.0132,293.8711,MyriadPro-Regular,5.5,#0D72B9
49b,222.3281,287.5449,MyriadPro-Regular,5.5,#0D72B9
17,455.5664,683.2793,MyriadPro-Regular,5.5,#0D72B9
25ES7a,379.8457,493.7725,MyriadPro-Regular,5.5,#0D72B9
25ES7c,306,455.7148,MyriadPro-Regular,5.5,#0D72B9
25ES7b,316,540.3154,MyriadPro-Regular,5.5,#0D72B9
